"","user_id","status_id","created_at","screen_name","text","source","lon","lat","Full Address","statename"
"7512","4421688135","1103805322123186178",2019-03-07 23:51:11,"SamuelEbucher2","@mattgaetz 100% they have nothing to do with you being a [cough cough] Christian.","Twitter for Android",-81.9495331,26.5628537,"1207 Cape Coral Pkwy E, Cape Coral, FL 33904, USA","Florida"
"7513","758163320172077058","1103805294545637376",2019-03-07 23:51:04,"kiki2aj119","@WayneDupreeShow I call *cough* bull💩","Twitter for iPhone",-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA","New York"
"7514","961771250","1103804966605594626",2019-03-07 23:49:46,"ruledbyzeus","and I’m wearing fenty head to toe *cough* @rihanna @PUMA @fentybeauty","Twitter for iPhone",-80.1917902,25.7616798,"1213 Brickell Ave, Miami, FL 33131, USA","Florida"
"7515","848754037608656896","1103804944199700480",2019-03-07 23:49:41,"TheFutureCrazyJ","Why does the internet gotta be heavily censored? @YouTube has turned into crap because of others selfish actions! 
*cough* @LoganPaul *cough*","Twitter for iPhone",-74.4056612,40.0583238,"Jackson, NJ 08527, USA","New Jersey"
"7516","60935383","1103804786875555840",2019-03-07 23:49:03,"DanB1990","@spencerichey18 I saw the Seattle hotdog at CLink. I asked what was on the Seattle hotdog. I remembered someone who's culinary tastes I respect (*cough YOU) recommending a Seattle hotdog. I ordered a regular ass hot dog. Milk first, never cream cheese.","Twitter for Android",-84.5120196,39.1031182,"609 Walnut St, Cincinnati, OH 45202, USA","Ohio"
"7517","16941291","1103804561054035968",2019-03-07 23:48:09,"ORbandguy","@FrecklesXX20 *cough,cough,TRUMP,cough*","Twitter Web Client",-120.5542012,43.8041334,"34400 Central Oregon Hwy, Brothers, OR 97712, USA","Oregon"
"7518","2548631341","1103804121096835072",2019-03-07 23:46:24,"julissasrodr","This cough will be the death of me","Twitter for iPhone",-98.0697249,27.7522487,"Sylvia S Tax Service, Alice, TX 78332, United States","Texas"
"7521","935377396135596032","1103803251185602561",2019-03-07 23:42:57,"MidCounter_","*cough* *cough* https://t.co/TTCwmu4R1d","Twitter for Android",-76.6412712,39.0457549,"1175-1177 Goldfinch Ln, Millersville, MD 21108, USA","Maryland"
"7522","935377396135596032","1103803919266914304",2019-03-07 23:45:36,"MidCounter_","*cough* NiGHTS into dreams *cough*","Twitter for Android",-76.6412712,39.0457549,"1175-1177 Goldfinch Ln, Millersville, MD 21108, USA","Maryland"
"7523","2211141918","1103803828065964032",2019-03-07 23:45:14,"JanaeU12","@TIA_EWING @GlobalGrind I would have told r Kelly, “ You got one more time to cough..” https://t.co/nfx4B3EgTQ","Twitter for iPhone",-91.9623327,30.9842977,"1025 LA-1181, Plaucheville, LA 71362, USA","Louisiana"
"7524","2310778891","1103803800370929664",2019-03-07 23:45:08,"NaTrIcS13","@TitanfallBlog Cough cough EA servers are trash always have problems with them","Twitter for iPhone",-122.2020795,47.9789848,"2000 Hewitt Ave, Everett, WA 98201, USA","Washington"
"7525","192797277","1103722251310915589",2019-03-07 18:21:05,"Itz_elle","I took Mexican cough syrup and now I think I’m dying. If this is how I go out, what a sad day.","Twitter for iPhone",-111.0937311,34.0489281,"Young, AZ 85554, USA","Arizona"
"7526","192797277","1103803762735374336",2019-03-07 23:44:59,"Itz_elle","The cough syrup symptoms have come back...","Twitter for iPhone",-111.0937311,34.0489281,"Young, AZ 85554, USA","Arizona"
"7529","2918587456","1103803407461244928",2019-03-07 23:43:34,"davdsoul","Agreed. And, watch Cohen have to cough up the $1million plus in bogus billings he submitted to Trump International over the last 10 years. https://t.co/gmmiaWFp72","Twitter for Android",-77.1710914,38.882334,"100 W Broad St, Falls Church, VA 22046, USA","Virginia"
"7530","1548463886","1103803289676730371",2019-03-07 23:43:06,"CPESprincipal","Use tissues and dispose of them properly.
-Do not cough or sneeze into your hands.
-Avoid touching your eyes, nose and mouth to prevent the spread of germs.
-Use alcohol-based hand sanitizers, when soap and water are not available (with supervision for younger children).
2/3","Twitter for iPhone",-77.2652604,38.9012225,"102 Maple Ave W, Vienna, VA 22180, USA","Virginia"
"7531","341918306","1103803021895430144",2019-03-07 23:42:02,"kaylachristin_e","@DailyCaller He deseves 35 million cough it up @dallascowboys","Twitter for Android",-119.4179324,36.778261,"2630 Croydon Drive, Sanger, CA 93657, USA","California"
"7532","895092682116276227","1103802488925372418",2019-03-07 23:39:55,"Efreetthedjjin","@PendragonBreath @Darius_Cloud @SilverThePanda Big, soft, and sweet. Basically a giant soft boi *cough*Pen*cough*","Twitter for Android",-99.9018131,31.9685988,"Froste Ln, Winters, TX 79567, USA","Texas"
"7533","898622324966141953","1103802478754258945",2019-03-07 23:39:53,"Edge_419","Lets see if I can keep this cough at bay long enough to slay in some #spellbreak https://t.co/coGRA71fOJ","Twitter Web Client",-85.6023643,44.3148443,"Boon Township, MI, USA","Michigan"
"7534","981725286331854850","1103801869841780736",2019-03-07 23:37:28,"DaDivineLatte","@CPRSupport @CPRewritten Yay! Even with the new filter improvements, players still need to be careful that they don't make typos in the chat.... cough cough me.","Twitter for Android",-121.129656,37.4716001,"10 S 3rd St, Patterson, CA 95363, USA","California"
"7535","21867475","1103801687515516930",2019-03-07 23:36:44,"DarthRachel","after i very pointedly stared at him w my phone out he decided to passive aggresivly cough on me for an entire stop while he played w himself thru his pocket. the guy across from me was ready if i decided to confront but i just got off the train instead.","Twitter for Android",-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA","New York"
"7536","37075973","1103801494778785792",2019-03-07 23:35:58,"diggergld1","@dbongino Cough BS","Twitter for Android",-114.7420408,44.0682019,"Stanley, ID 83278, USA","Idaho"
"7537","2613554574","1103801310107893760",2019-03-07 23:35:14,"LadyyyyyB_","white people never cover their damn mouths when they cough or sneeze.","Twitter for iPhone",-89.538443,34.3647324,"Martindale Student Services, University, MS 38677, USA","Mississippi"
"7538","4892745390","1103800883618480128",2019-03-07 23:33:32,"QCtyler704","Wasn’t that funny. Cool to see all-access though on these players. Also, that’s a lot of money they just made standing around... cough cough https://t.co/Qn2b2Ug9jo","Twitter for iPhone",-80.8431267,35.2270869,"106 S Tryon St, Charlotte, NC 28280, USA","North Carolina"
"7540","945279896","1103800469846220803",2019-03-07 23:31:54,"ashleyrohm1997","I need to move home bc I can’t successfully give myself cough medicine without spilling it- therefore I should not be living on my own","Twitter for iPhone",-112.0740373,33.4483771,"22 W Washington St, Phoenix, AZ 85004, USA","Arizona"
"7541","281744819","1103800443866558464",2019-03-07 23:31:48,"dalehenrygeist","@jgstott I need brands if I’m to evaluate this claim. Cough up.","Twitter for iPhone",-122.9888319,38.5779555,"Healdsburg, CA 95448, USA","California"
"7542","281744819","1103768701650628608",2019-03-07 21:25:40,"dalehenrygeist","@KriyaOaira Preach. We the people need to make sure we are taken care of. That certainly means making corporations cough up.","Twitter for iPhone",-122.9888319,38.5779555,"Healdsburg, CA 95448, USA","California"
"7543","906024804632846338","1103800424954511362",2019-03-07 23:31:43,"berry_sugarstar","@TechnoFoxAD Cough 10 cough","Twitter for Android",-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA","Kansas"
"7544","1022944253754978306","1103800340196048897",2019-03-07 23:31:23,"Cmac672","@LegendOfLisa1 @utkuatess Well said, Lisa. Yes, @utkuatess she did it, cough! But it was with love and respect. I also appreciate those with a good sense of humor, so howdy, I'm a fan.","Twitter for Android",-85.7584557,38.2526647,"409 S 5th St, Louisville, KY 40202, USA","Kentucky"
"7545","299408689","1103800325083811840",2019-03-07 23:31:19,"EllEgyptian","Somebody always buying shit cough cough","Tweetlogix",-115.1398296,36.1699412,"160 N Las Vegas Blvd, Las Vegas, NV 89101, USA","Nevada"
"7546","58107241","1103800148499537921",2019-03-07 23:30:37,"swatieyz","@EdmArsenal honestly i feel so dejected after today’s game that i want us to sack the whole squad - manager et al. 
get that kroenke to cough up some money and get us a brand new team - much younger and which has the passion to win. 
and get back wenger.","Twitter for iPhone",-73.9712488,40.7830603,"225 Central Park West, New York, NY 10024, USA","New York"
"7547","3247597549","1103799818726432768",2019-03-07 23:29:19,"PanGalactics","@itsKRILLA *Cough* send *cough* plates *cough*","Twitter for iPhone",-95.9946482,36.1583952,"209 N Boulder Ave, Tulsa, OK 74103, USA","Oklahoma"
"7548","16563452","1103799743610728448",2019-03-07 23:29:01,"Note_to_CMO","Keenum to the #Redskins. Don't know 'bout you, but I smell Super Bowl. /cough/ 

We're still getting Rosen and drafting a QB next month, right? RIGHT??","Twitter Web Client",-104.990251,39.7392358,"1437 Bannock St, Denver, CO 80202, USA","Colorado"
"7550","20120877","1103799426655543296",2019-03-07 23:27:45,"JASMINEVILLEGAS","I feel a cough coming and I’m not excited about it .","Twitter for iPhone",-118.2436849,34.0522342,"106 W 1st St, Los Angeles, CA 90012, USA","California"
"7551","2989846283","1103799123138867200",2019-03-07 23:26:33,"LeighLes27","morning to my cough and sip-on","Twitter Web App",-95.1547871,36.6385747,"103 S Wilson St, Vinita, OK 74301, USA","Oklahoma"
"7552","1002237199612633088","1103799048778203136",2019-03-07 23:26:15,"Bjorn_ow","*cough* hey uhh London.  This guy still is good and you could prob use him. https://t.co/3Pg6WPuxjd","Twitter for iPhone",-93.2650108,44.977753,"Municipal Building, 350 S 5th St, Minneapolis, MN 55415, USA","Minnesota"
"7553","441111700","1103798943433994242",2019-03-07 23:25:50,"AmyLightRamage","The more you know.... those cold meds and cough syrups aren’t free. 

As you track your macros don’t forget that everything has a value and if you use a lot of extras it can be a lot of… https://t.co/2efvN9IyDn","Instagram",-120.5542012,43.8041334,"34400 Central Oregon Hwy, Brothers, OR 97712, USA","Oregon"
"7554","826509612090347521","1103798871187247104",2019-03-07 23:25:33,"pawz12_oh","@donomom54 @ConnieSchultz *cough cough* They see him more often than his constituents. *cough cough*","Twitter for Android",-82.9931607,40.0154745,"644 E Hudson St, Columbus, OH 43211, USA","Ohio"
"7555","603211716","1103798838673006595",2019-03-07 23:25:25,"RuennaValdez","@rickramirez915 @lauramrizo14 @LyonsMrZ Cough cough.......**** admin who tells you every single day clears throat ***😒🧐🙄","Twitter for iPhone",-106.4850217,31.7618778,"300 N Campbell St, El Paso, TX 79901, USA","Texas"
"7556","3248468509","1103798751716499458",2019-03-07 23:25:04,"Ez_hernandez_","Cough syrup https://t.co/N7rnQEpqxf","Twitter for iPhone",-117.2897652,34.1083449,"500 N Arrowhead Ave, San Bernardino, CA 92401, USA","California"
"7557","358033952","1103798537052016640",2019-03-07 23:24:13,"Darkhouse999","@SaizenPlays Audrey did something like that earlier with a yellow marker and her white pants. She thought they needed more color. Have a good one, I am going to go back to dying(fever, cough)","Twitter for iPhone",-117.2425355,33.2000368,"223 S Santa Fe Ave, Vista, CA 92083, USA","California"
"7558","3231061699","1103798465132482561",2019-03-07 23:23:56,"BGHeaven","@joshscampbell @MarshallCohen Cough cough... Give me a freaking break..","Twitter for iPhone",-99.9018131,31.9685988,"Froste Ln, Winters, TX 79567, USA","Texas"
"7559","3567634872","1103798416193146880",2019-03-07 23:23:44,"Vultis_","@Nadeshot @Valkyrae Sounds like 100 day cough","Twitter for iPhone",-120.7401385,47.7510741,"18183 Winton Rd, Leavenworth, WA 98826, USA","Washington"
"7561","23901990","1103798206054522892",2019-03-07 23:22:54,"Laurlaur28","Does anyone follow the 1 cough drop every 2 hrs rule?","Twitter for iPhone",-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA","New York"
"7562","32501985","1103798185711984640",2019-03-07 23:22:49,"loft305","Men wearing tan suits are so threatening. Cough cough. #ManafortSentencing https://t.co/fkFQl4UFlv","Twitter for Android",-122.2711137,37.8043637,"1395 Broadway, Oakland, CA 94612, USA","California"
"7563","954817570972061697","1103797953066618880",2019-03-07 23:21:54,"its0003andim","@ParkerMolloy @KevinMKruse @cjane87 At least It’s better than thinking that murdering babies is a-oh-Kay! Or refusing to report on anti Semitic hate crimes... cough cough NYT.","Twitter for iPhone",-84.3879824,33.7489954,"Georgia State Capitol, Atlanta, GA 30334, USA","Georgia"
"7564","46882590","1103797701706244096",2019-03-07 23:20:54,"Clavdivs1","@JillWoodward1 For me she is trying to parliamentary debate in a town hall setting sadly. Certainly glad not to see the usual shameless applause wrangling that's being seen elsewhere though *cough* Jones *cough*","Twitter for Android",-117.9897058,33.7591757,"14011 Beach Blvd, Westminster, CA 92683, USA","California"
"7565","407451260","1103797552116387841",2019-03-07 23:20:18,"_PatrickSimpson","They did all this to commemorate the 150th anniversary, so there better be something to show for it. *cough* https://t.co/DgP7NRLr2f","Twitter for iPhone",-86.7816016,36.1626638,"201 6th Ave N, Nashville, TN 37219, USA","Tennessee"
"7566","288205258","1103797475327074304",2019-03-07 23:20:00,"quartocracks","Sociopaths are incapable of remorse...remind you of anyone?

cough &lt;@realDonaldTrump&gt; https://t.co/7MTbXo4abx","Twitter Web Client",-97.7430608,30.267153,"501 Congress Ave, Austin, TX 78701, USA","Texas"
"7567","28490852","1103797381684957184",2019-03-07 23:19:38,"DanielleDeLisle","@mattdoveywriter Very shimmery cough you got there.","Twitter for Android",-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA","Kansas"
"7568","227431055","1103796967279415296",2019-03-07 23:17:59,"bret_owen99","@MaraJade_Sith Did you ever try dr. Pepper gum?  Same thing, but tasted like cough medicine","Twitter for Android",-94.70496,37.410884,"319 N Broadway, Pittsburg, KS 66762, USA","Kansas"
"7569","20347739","1103796569709707264",2019-03-07 23:16:24,"SheraeSpeaks_","They said that animal stood off camera and would cough loudly to alert Azriel Clary and Joycelyn Savage that he was there and listening. The defensiveness and theatrics were all because their abuser was STILL controlling the situation. I hope R. Kelly dies in prison.","Twitter for iPhone",-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA","Kansas"
"7570","1034245182454157313","1103796475409195008",2019-03-07 23:16:01,"WhiteClawM","His face was gone. Or at least the one he knew was gone. The image in the mirror was...John glanced down at the cough syrup bottle and realized his own face now matched the logo. He was a wolf.","Twitter Web Client",-86.5804473,35.5174913,"Shelbyville, TN 37160, USA","Tennessee"
"7571","1034245182454157313","1103796472976498689",2019-03-07 23:16:01,"WhiteClawM","Getting up on his knees, John crawled back to the bathroom. He kept one arm permanently clutched to his stomach as he fought his way back to the bathroom counter. 

Maybe he'd poisoned himself by taking too much cough syrup. Was there a number on the back of the bottle?","Twitter Web Client",-86.5804473,35.5174913,"Shelbyville, TN 37160, USA","Tennessee"
"7572","1034245182454157313","1103796468488589312",2019-03-07 23:16:00,"WhiteClawM","Cough syrup in general had never been something that he was particularly fond of, but this stuff the doctor had given him tasted like leaves and tree bark. And the logo on the front...","Twitter Web Client",-86.5804473,35.5174913,"Shelbyville, TN 37160, USA","Tennessee"
"7573","1034245182454157313","1103796477376294912",2019-03-07 23:16:02,"WhiteClawM","John picked up the cough syrup bottle and flipped it over. There was nothing there. No warnings, no ingredients, no ""possible side effects may include turning into a wolf man"" or other such helpful notes. It was just blank.

Well that was no help.","Twitter Web Client",-86.5804473,35.5174913,"Shelbyville, TN 37160, USA","Tennessee"
"7574","1034245182454157313","1103796479200768000",2019-03-07 23:16:02,"WhiteClawM","John considered his reflection. On the upside, it appeared his cough had gone away.

On the downside, he was definitely calling out of work for today.

#Transformation #TransformationThursday","Twitter Web Client",-86.5804473,35.5174913,"Shelbyville, TN 37160, USA","Tennessee"
"7575","1034245182454157313","1103796471940435969",2019-03-07 23:16:01,"WhiteClawM","Something bubbled up from his stomach, and John found himself letting out a terrible, barking cough. Hes head and throat hurt even worse than before, and now his whole body felt like it was on fire.

Was he dying? He briefly considered calling 911.","Twitter Web Client",-86.5804473,35.5174913,"Shelbyville, TN 37160, USA","Tennessee"
"7576","374558334","1103796438054637568",2019-03-07 23:15:53,"JeanGiardina","As a forty *cough* year old woman, I #amreading my first graphic novel. It is freaking fantastic.

Old dogs, new tricks. https://t.co/oXYzk4YRdR","Twitter for iPhone",-88.0118473,41.7435073,"7900 Whitlock Dr, Darien, IL 60561, USA","Illinois"
"7577","3012628176","1103796129983070209",2019-03-07 23:14:39,"maddiebuckleys","*cough* chimney and maddie *cough* https://t.co/IZqUfMYN5p","Twitter for iPhone",-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA","Kansas"
"7578","929885441981116418","1103796101893816320",2019-03-07 23:14:32,"InspectorOnYT","@JustRushMeMan @FibreeZ_ 5-0 cough cough , novelty if you’re reading this , pick me up 😎","Twitter for iPhone",-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA","New York"
"7579","380903409","1103795871878139904",2019-03-07 23:13:38,"briancommeans","@Bucknuts247 @ryandaytime @justnfields @_Pat_Murphy *cough* Sure *cough*","Twitter Web App",-115.1398296,36.1699412,"160 N Las Vegas Blvd, Las Vegas, NV 89101, USA","Nevada"
"7580","1033505525365960705","1103795818778238976",2019-03-07 23:13:25,"charliscum","I wonder if my roommate knows I smoke weed of if he thinks I just have like whooping cough or something","Twitter for iPhone",-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA","Kansas"
"7581","189182064","1103795571628752896",2019-03-07 23:12:26,"BoulderBelle","@emrazz Misogyny is evil and poisons our culture. We all internalize some of it. The questions are how much? Do you want to recognize it in the culture and yourself? Do you want to make changes that move us closer to equality? Evil isn’t male or female (*cough* Kirsten Nielsen*)","Twitter for iPad",-105.2705456,40.0149856,"1515 19th St, Boulder, CO 80302, USA","Colorado"
"7582","1006363094476443648","1103795475629596672",2019-03-07 23:12:03,"kissylukee","@Luke5SOS @5SOS u gave me a whack cOUGH ATTACK AFTER SEEING THIS","Twitter for iPhone",-119.4179324,36.778261,"2630 Croydon Drive, Sanger, CA 93657, USA","California"
"7583","7548542","1103795339843129345",2019-03-07 23:11:31,"manicmagee","Told my coworkers I had a sore throat and one gave me healthy gummies and my mentor sent over water and a bag of cough drops. So lucky.","Twitter for Android",-119.7871247,36.7377981,"2323 Mariposa St, Fresno, CA 93721, USA","California"
"7586","599046729","1103794301685952513",2019-03-07 23:07:23,"CryptoPahmp","@gecko_gordan *cough hypocrisy *cough allowed Bush Sr &amp; Bush Jr to kill millions of Iraqis who didn’t do shit *cough allowed Obama to drone strike Afghanistan weddings &amp; American journalists *cough term limits *cough legalized insider trading *cough passed only money grab laws nothing more https://t.co/FdXZUbZVNY","Twitter for iPhone",-115.1398296,36.1699412,"160 N Las Vegas Blvd, Las Vegas, NV 89101, USA","Nevada"
"7587","3656346552","1103794269934895104",2019-03-07 23:07:16,"princessmarlyyy","Stoked to stream tomorrow and for @JessBrohard and I to cough endlessly at each other. It’ll be a great first meeting.","Twitter for iPhone",-119.4179324,36.778261,"2630 Croydon Drive, Sanger, CA 93657, USA","California"
"7588","1035959764495335424","1103794239102701573",2019-03-07 23:07:08,"Cole44749821","@TheJrbdog @walterowensgrpa @DLoesch So the muslims were invited into Israel to impose their rule over the society?? No, muslims invaded and imposed totalitarian rule. The crusades were to drive Islam from the region. Take your diseased cough and lies somewhere else. Like I said, you wouldn't understand.","Twitter Web Client",-77.1945247,41.2033216,"314 Shorecrest Ln, Linden, PA 17744, USA","Pennsylvania"
"7589","790029596","1103794208752644096",2019-03-07 23:07:01,"SanaMawnster","@ChloeDarling @venusin12th *cough*Libra hahaha","Twitter for Android",-111.0937311,34.0489281,"Young, AZ 85554, USA","Arizona"
"7590","865634834160377859","1103794170832084994",2019-03-07 23:06:52,"AxelTheAussie","@Tuftyboi *cough cough* Says the guy dating a dog","Twitter for Android",-93.097702,41.8780025,"3291 Hart Ave, Melbourne, IA 50162, USA","Iowa"
"7591","751025876146483200","1103793903663239169",2019-03-07 23:05:48,"Gotfyn84","@MrsRabbitResist Cough, cough, choke, gasp...","Twitter for iPhone",-74.1181971,42.0409247,"4 Mill Hill Rd, Woodstock, NY 12498, USA","New York"
"7592","1058655188","1103793763879669760",2019-03-07 23:05:15,"yeahnothanku","tbt tonight in the car when I was trying to sing this but had to cough every 3 words 

https://t.co/G4WRKB7Kzr","Twitter for iPhone",-79.0192997,35.7595731,"New Hope, NC, USA","North Carolina"
"7593","372955834","1103793522572816384",2019-03-07 23:04:17,"milenamepris","Burrrrrn (cough Manafort, Cohen, Flynn) https://t.co/Y9o6GNwF0r","Twitter for iPhone",-118.2436849,34.0522342,"106 W 1st St, Los Angeles, CA 90012, USA","California"
"7594","27427122","1103793339722354689",2019-03-07 23:03:34,"lauralynnyoder","I think I will be unable to make it in to work tomorrow. Pretty sure I’m getting sick. Cough cough. https://t.co/Qq05xUQI3r","Twitter for iPhone",-95.3698028,29.7604267,"998 Bagby St, Houston, TX 77002, USA","Texas"
"7595","1217124242","1103793323972661250",2019-03-07 23:03:30,"OGPapaware","@Convictuoso @PrisonPlanet Yes all drugs have awful warning labels. Here is what it says about thera-flu the cold and cough drug. Your arguments are not based on any studies and not scientific based. Again you are a danger to society. https://t.co/aRknZz9mpF","Twitter Web Client",-71.6581267,42.7348102,"8 Steam Mill Hill Rd, Brookline, NH 03033, USA","New Hampshire"
"7596","757191774","1103793315814752256",2019-03-07 23:03:28,"ScottDungan1","@ShimonPro cough cough.   Seems smoking and drinking were fine out in the free world, but in prison it's killing him.","Twitter Web Client",-82.907123,40.4172871,"1664 Township Hwy 165, Ashley, OH 43003, USA","Ohio"
"7597","271709892","1103793310580310022",2019-03-07 23:03:27,"Revis_Island13","@QuakeGW *Cough 4 years off","Twitter for iPhone",-93.097702,41.8780025,"3291 Hart Ave, Melbourne, IA 50162, USA","Iowa"
"7598","1920121916","1103793268813414400",2019-03-07 23:03:17,"jessicaheaterr","@Amy_rodriguezz @kand1801 @livieschneider yeah same, cough syrup is not a good flavor","Twitter for iPhone",-91.5301683,41.6611277,"10 S Gilbert St, Iowa City, IA 52240, USA","Iowa"
"7600","559829301","1103792979238707205",2019-03-07 23:02:08,"Eatmygrass","My stomach just growled loud asf in this barbershop by the time I tried to cough over it niggas just lookin at me https://t.co/5Auwx4495U","Twitter for iPhone",-84.9877094,32.4609764,"801-803 Veterans Pkwy, Columbus, GA 31901, USA","Georgia"
"7602","751150340163112983","1103792895180587013",2019-03-07 23:01:48,"yuukiame_art","took a couple advil pills and some gross ass cough syrup so i can stop tryna cough up my lungs","Twitter for Android",-82.907123,40.4172871,"1664 Township Hwy 165, Ashley, OH 43003, USA","Ohio"
"7603","22526766","1103792686023274497",2019-03-07 23:00:58,"Zeitvogel","@stareagle @AOC Especially  not margaritas even though they're made with alcohol from, cough, Mexico.","Twitter Web Client",-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA","Kansas"
"7604","827695739576864769","1103792538597523457",2019-03-07 23:00:23,"LuckyBunz","@NianticHelp *cough* extend raids past 7 pm *cough*","Twitter for iPhone",-118.542586,34.3916641,"23100 Yvette Ln, Santa Clarita, CA 91355, USA","California"
"7605","2958287056","1103792454371688449",2019-03-07 23:00:03,"AybsAsa","...that was some strong cough medicine I took last night.","Twitter for Android",-115.1398296,36.1699412,"160 N Las Vegas Blvd, Las Vegas, NV 89101, USA","Nevada"
"7606","982093651974160384","1103792427805089797",2019-03-07 22:59:56,"luca_nlm","This cough better get the fuck out of my body by Saturday or so help me god I will DRINK it away","Twitter for iPhone",-82.3248262,29.6516344,"1-39 S Main St, Gainesville, FL 32601, USA","Florida"
"7607","18337332","1103792250860027904",2019-03-07 22:59:14,"mozumder","@potpier1 @RachelMHills @ChelseaClinton We already know that vaccinated kids are getting whopping cough because dangerous unvaccinated kids spread the disease.","Twitter Web App",-76.6412712,39.0457549,"1175-1177 Goldfinch Ln, Millersville, MD 21108, USA","Maryland"
"7609","123731432","1103792069926141953",2019-03-07 22:58:31,"RPritt","Jordan picks up her second foul at the 5:05 mark on a … cough, cough … charge call that was, um, less than good. #wvgirlsbb","Twitter Web Client",-81.6326234,38.3498195,"900 Lee St E, Charleston, WV 25301, USA","West Virginia"
"7612","391119588","1103791605423767553",2019-03-07 22:56:40,"Marissa_Baugh","Anyone have any tips for getting rid of a cough? I've tried medicine, Vicks VapoRub, cough drops, and constantly drinking water; I'm still waking myself up coughing myself raw at night and I'm usually worried I'm going to end up throwing up.","Facebook",-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA","Kansas"
"7613","819960684444160000","1103791591209095169",2019-03-07 22:56:37,"SDSUgrad1983","@msnbc Where is your fair and unbiased reporting? Cough up the list of Democrats that voted AGAINST the anti-hate resolution ‼️ https://t.co/nLdpI1tZM0","Twitter for iPhone",-118.4014355,33.8622025,"1201 Beach Dr, Hermosa Beach, CA 90254, USA","California"
"7614","518026897","1103791433545244675",2019-03-07 22:55:59,"AKSarahB","Heard a conversation among east coasters about how Sherrod Brown has no name recognition this morning. As an ex-Ohioan and a current midwesterner, I stayed quiet (like we do) but was thinking that people (cough Clinton cough) neglect the midwest at their peril. https://t.co/CCC5uMuJjN","Twitter Web Client",-87.6297982,41.8781136,"55 W Jackson Blvd, Chicago, IL 60604, USA","Illinois"
"7615","961968703180038144","1103790997262290944",2019-03-07 22:54:15,"Spankalicious69","@dbongino *cough (bullshit)*cough","Twitter for Android",-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA","Kansas"
"7616","32850556","1103790975179255808",2019-03-07 22:54:10,"fairystar54","started the needs only second day cough more but slept little hardly any sleep in almost 5 days is horrible","Facebook",-120.7401385,47.7510741,"18183 Winton Rd, Leavenworth, WA 98826, USA","Washington"
"7617","1091577696767725568","1103790818731704320",2019-03-07 22:53:33,"Tressiemcgaha","this cough is slowly killing me","Twitter Web Client",-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA","Kansas"
"7618","20592715","1103790657234071553",2019-03-07 22:52:54,"CindyBP","Don’t be stupid. Very few South Americans speak Spanish. 
However, every night local news is reporting measles, whooping cough, TB etc out breaks at elementary schools.....illegals!
Massive drug running across the southern boarder. 
Question why do you hate citizens? https://t.co/Wgc6dTo0MY","Twitter for iPhone",-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA","Kansas"
"7619","985343938071429120","1103790617904082949",2019-03-07 22:52:45,"IAmOutofIdeas14","@insanereader *cough*Sarah J Maas*cough*","Twitter for iPhone",-104.990251,39.7392358,"1437 Bannock St, Denver, CO 80202, USA","Colorado"
"7620","4174385473","1103790617061142528",2019-03-07 22:52:45,"monica_liles3","This whole “peeing your pants” thing whenever you cough or sneeze, is getting really old. #momstatus","Twitter for iPhone",-98.4842465,39.011902,"Pleasant, KS, USA","Kansas"
"7621","38724409","1103790577882157061",2019-03-07 22:52:35,"dorfy_302","I apologize to everyone that had to sit and listen to me cough in class today. #sosick","Twitter for iPhone",-79.0192997,35.7595731,"New Hope, NC, USA","North Carolina"
"7622","844932741363912704","1103790383643934725",2019-03-07 22:51:49,"slabgod_P","@FOREVERLOU_ Libras cough cough 🗣","Twitter for iPhone",-96.9209135,32.7078751,"5701 W Kiest Blvd, Dallas, TX 75236, USA","Texas"
"7623","3387082966","1103790357236629506",2019-03-07 22:51:43,"h0llyb4xter","@harriet1marsden *cough from the back* I heard Holly Baxter once did this amazing piece on Cambodia","Twitter Web Client",-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA","New York"
"7624","361900594","1103790267499311105",2019-03-07 22:51:21,"RawVox","I'm going live with the creepy ""Inside"" Game ^_^ Come keep me company and hope I don't cough up a lung! :D https://t.co/B3TU7CYtMZ","Twitter Web Client",-122.4194155,37.7749295,"Unnamed Road, San Francisco, CA 94102, USA","California"
"7625","3066914980","1103790098682908672",2019-03-07 22:50:41,"donley_brian","@AdmiralBahroo I get that so bad I cough up blood at times","Twitter for iPhone",-87.9064736,43.0389025,"400 E Wisconsin Ave, Milwaukee, WI 53202, USA","Wisconsin"
